item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_method_rank	source_ranking	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test38_t334_s02	10	2	38	test38	334	 res	res	strings	2	2	alti_saliency	291	Suffix	0.03011	 -   1 \n \t \tif  strings .Has [SOURCE:Suffix] (res [last ],  `\ `)  {  < M	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s03	10	3	38	test38	334	 res	res	strings	3	3	alti_saliency	290	.Has	0.026542	)  -   1 \n \t \tif  strings [SOURCE:.Has] Suffix (res [last ],  `\ `)  {  <	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s04	10	4	38	test38	334	 res	res	strings	4	4	alti_saliency	170	Split	0.022847	 function  you  are  asked  to  complete  func  Path [SOURCE:Split] ter (( path  string ,  delimiter  string ))	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s05	10	5	38	test38	334	 res	res	strings	5	5	alti_saliency	295	 `\	0.02016	\t \tif  strings .Has Suffix (res [last ], [SOURCE: `\] `)  {  < M ID >  \t \t	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s06	10	6	38	test38	334	 res	res	strings	6	6	alti_saliency	198	 :=	0.015811	,  delimiter  string )  [] string  {\n \tps [SOURCE: :=]  strings .Split (path ,  delimiter )\n \tvar  res	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s07	10	7	38	test38	334	 res	res	strings	7	7	alti_saliency	279	 :=	0.015206	 len (ps );  i ++  {\n \t \tlast [SOURCE: :=]  len (res )  -   1 \n \t	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s08	10	8	38	test38	334	 res	res	strings	8	8	alti_saliency	331	[last	0.015029	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \tres [SOURCE:[last] ]  =  res [last ]  +  ps [i	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s09	10	9	38	test38	334	 res	res	strings	9	9	alti_saliency	200	.Split	0.013888	 string )  [] string  {\n \tps  :=  strings [SOURCE:.Split] (path ,  delimiter )\n \tvar  res  [] string	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s10	10	10	38	test38	334	 res	res	strings	10	10	alti_saliency	169	 Path	0.013555	 the  function  you  are  asked  to  complete  func [SOURCE: Path] Split ter (( path  string ,  delimiter  string	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\n\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\n\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test39_t987_s01	11	1	39	test39	987	\tif	if	p	1	1	alti_saliency	914	.Split	0.020555	" {\n \t \tif  dir ,  _  :=  filepath [SOURCE:.Split] (p );  dir  !=  """"  {  < M"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s02	11	2	39	test39	987	\tif	if	p	2	2	alti_saliency	909	 dir	0.018007	 p  :=  range  d .paths  {\n \t \tif [SOURCE: dir] ,  _  :=  filepath .Split (p );  dir	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s03	11	3	39	test39	987	\tif	if	p	3	3	alti_saliency	139	notify	0.016684	""";  "" time "";  "" github .com /fs [SOURCE:notify] /fs notify "";  "" github .com /gr af"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s04	11	4	39	test39	987	\tif	if	p	4	4	alti_saliency	908	\tif	0.015078	 _,  p  :=  range  d .paths  {\n \t [SOURCE:\tif]  dir ,  _  :=  filepath .Split (p );	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s05	11	5	39	test39	987	\tif	if	p	5	5	alti_saliency	912	 :=	0.013022	" d .paths  {\n \t \tif  dir ,  _ [SOURCE: :=]  filepath .Split (p );  dir  !=  """"  {"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s06	11	6	39	test39	987	\tif	if	p	6	6	alti_saliency	138	/fs	0.012863	"sync "";  "" time "";  "" github .com [SOURCE:/fs] notify /fs notify "";  "" github .com /gr"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s07	11	7	39	test39	987	\tif	if	p	7	7	alti_saliency	913	 filepath	0.011728	".paths  {\n \t \tif  dir ,  _  := [SOURCE: filepath] .Split (p );  dir  !=  """"  {  <"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s08	11	8	39	test39	987	\tif	if	p	8	8	alti_saliency	873	func	0.010866	 ( d  * Discovery )  watch Files ()\n [SOURCE:func]  ( d  * Discovery )  watch Files ()	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s09	11	9	39	test39	987	\tif	if	p	9	9	alti_saliency	899	\tfor	0.010395	"\tpanic ("" no  watcher  configured "")\n \t }\n [SOURCE:\tfor]  _,  p  :=  range  d .paths  {\n \t"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
test39_t987_s10	11	10	39	test39	987	\tif	if	p	10	10	alti_saliency	902	 :=	0.010029	" watcher  configured "")\n \t }\n \tfor  _,  p [SOURCE: :=]  range  d .paths  {\n \t \tif  dir ,"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  err  :=  os .M kdir All (dir ,	\n\t\t\tif err := os.MkdirAll(dir, 0o755); err != nil && !os.IsExist(err) {\n\t\t\t\td.logger.Error	"\n\t\t\tp = dir\n\t\t} else {\n\t\t\tp = ""./"""	spurious_correlation_results/human_annotation/full_code/test39/generated.go	spurious_correlation_results/human_annotation/full_code/test39/reference.go	spurious_correlation_results/human_annotation/full_code/test39/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test39/prompt.txt			
